"respondent","condition","stimuli","accuracy","latency"
61,"Whitebad","bm14",0,1358
61,"Whitebad","pain",1,1216
61,"Whitebad","bf14",0,2052
61,"Whitebad","glory",1,1008
61,"Whitebad","wf3",1,1617
61,"Whitebad","good",1,1483
61,"Whitegood","laughter",1,1992
61,"Whitegood","bf56",1,1082
61,"Whitegood","annoying",1,984
61,"Whitegood","wf3",1,794
61,"Whitegood","pain",1,1037
61,"Whitegood","wm1",1,925
61,"Whitegood","failure",1,1202
61,"Whitegood","wm6",1,1196
61,"Whitegood","wicked",1,1111
61,"Whitegood","bf14",0,1907
61,"Whitegood","horrible",1,2768
61,"Whitegood","bm14",0,1767
61,"Whitegood","evil",1,1039
61,"Whitegood","wm4",1,1159
61,"Whitegood","good",1,995
61,"Whitegood","bm23",1,940
61,"Whitegood","pleasure",1,1081
61,"Whitegood","wf6",1,1007
61,"Whitegood","peace",1,681
61,"Whitegood","wf2",1,663
61,"Whitegood","bm56",1,964
61,"Whitegood","bf23",1,879
61,"Whitegood","hate",1,710
61,"Whitegood","wm4",1,835
61,"Whitegood","terrible",1,1076
61,"Whitegood","bf14",1,986
61,"Whitegood","joy",1,972
61,"Whitegood","wf6",1,823
61,"Whitegood","glory",1,793
61,"Whitegood","wm1",1,826
61,"Whitegood","pain",1,635
61,"Whitegood","bm23",1,787
61,"Whitegood","wicked",1,734
61,"Whitegood","bf56",1,746
61,"Whitegood","evil",1,654
61,"Whitegood","wm6",1,686
61,"Whitegood","love",1,820
61,"Whitegood","bf23",1,765
61,"Whitegood","joy",1,720
61,"Whitegood","bm14",1,717
61,"Whitegood","wf2",1,751
61,"Whitegood","failure",1,675
61,"Whitegood","wf3",1,849
61,"Whitegood","love",1,697
61,"Whitegood","wm1",1,711
61,"Whitegood","good",1,621
61,"Whitegood","wf3",1,637
61,"Whitegood","terrible",1,566
61,"Whitegood","wm4",1,577
61,"Whitegood","horrible",1,692
61,"Whitegood","bm56",1,809
61,"Whitegood","pleasure",1,683
61,"Whitegood","bf23",1,657
61,"Whitegood","laughter",1,673
61,"Whitegood","bm56",1,719
61,"Whitegood","peace",1,773
61,"Whitegood","bm23",1,711
61,"Whitegood","hate",1,653
62,"Whitebad","wicked",1,1082
62,"Whitebad","bf56",1,1313
62,"Whitebad","laughter",1,878
62,"Whitebad","wm6",0,1822
62,"Whitebad","glory",1,870
62,"Whitebad","bf23",0,1618
62,"Whitebad","annoying",1,1429
62,"Whitebad","wf2",0,2768
62,"Whitebad","wm1",1,1414
62,"Whitebad","hate",1,1007
62,"Whitebad","bm23",1,929
62,"Whitebad","terrible",1,1670
62,"Whitebad","wf6",1,1526
62,"Whitebad","joy",1,955
62,"Whitebad","wm4",1,886
62,"Whitebad","pleasure",1,781
62,"Whitebad","wf3",1,927
62,"Whitebad","evil",1,1012
62,"Whitebad","bm14",1,765
62,"Whitebad","bm56",1,901
62,"Whitebad","peace",0,1749
62,"Whitebad","bf14",1,1366
62,"Whitebad","pain",1,898
62,"Whitebad","wf6",1,1159
62,"Whitebad","good",1,1099
62,"Whitebad","wm1",1,921
62,"Whitebad","failure",1,958
62,"Whitebad","wf3",1,1353
62,"Whitebad","horrible",1,829
62,"Whitebad","wf2",1,1021
62,"Whitebad","love",1,910
62,"Whitebad","bm23",1,803
62,"Whitebad","good",1,797
62,"Whitebad","wm6",1,966
62,"Whitebad","laughter",1,777
62,"Whitebad","bf14",1,796
62,"Whitebad","glory",1,870
62,"Whitebad","bf56",1,861
62,"Whitebad","peace",1,765
62,"Whitebad","bm56",1,1072
62,"Whitebad","horrible",1,807
62,"Whitebad","bm14",0,1545
62,"Whitebad","hate",1,1044
62,"Whitebad","wm4",1,1091
62,"Whitebad","annoying",1,1050
62,"Whitebad","wm4",1,1074
62,"Whitebad","evil",1,2201
62,"Whitebad","bf23",1,971
62,"Whitebad","failure",1,878
62,"Whitebad","wm6",1,900
62,"Whitebad","pleasure",1,826
62,"Whitebad","bm56",1,834
62,"Whitebad","wf6",1,803
62,"Whitebad","joy",1,789
62,"Whitebad","bf23",1,896
62,"Whitebad","wicked",1,886
62,"Whitebad","bf56",1,932
62,"Whitebad","terrible",1,912
62,"Whitegood","annoying",1,857
62,"Whitegood","bf14",1,608
62,"Whitegood","love",1,626
62,"Whitegood","wm6",1,546
62,"Whitegood","failure",1,582
62,"Whitegood","bm23",1,512
62,"Whitegood","evil",1,614
62,"Whitegood","wf3",1,599
62,"Whitegood","joy",1,520
62,"Whitegood","wm1",1,621
62,"Whitegood","pain",1,590
62,"Whitegood","wf6",1,976
62,"Whitegood","glory",1,596
62,"Whitegood","bf23",1,573
62,"Whitegood","hate",1,480
62,"Whitegood","wm4",1,614
62,"Whitegood","wf2",1,634
62,"Whitegood","wicked",1,571
62,"Whitegood","wm4",1,670
62,"Whitegood","bf56",1,610
62,"Whitegood","horrible",1,548
62,"Whitegood","bm56",1,527
62,"Whitegood","pleasure",1,524
62,"Whitegood","wm6",1,441
62,"Whitegood","good",1,553
62,"Whitegood","wf6",1,501
62,"Whitegood","terrible",1,498
62,"Whitegood","bm14",1,408
62,"Whitegood","laughter",1,634
62,"Whitegood","bm56",1,562
62,"Whitegood","peace",1,581
62,"Whitegood","wf3",1,599
62,"Whitegood","bf23",1,541
62,"Whitegood","peace",1,681
62,"Whitegood","wf2",1,511
62,"Whitegood","joy",1,477
62,"Whitegood","wm1",1,539
62,"Whitegood","terrible",1,535
62,"Whitegood","bf14",1,611
62,"Whitegood","love",1,453
62,"Whitegood","bm14",1,564
62,"Whitegood","annoying",0,952
62,"Whitegood","bf56",1,531
62,"Whitegood","failure",1,591
62,"Whitegood","wf2",1,529
62,"Whitegood","wicked",1,606
62,"Whitegood","bm23",1,527
62,"Whitegood","hate",1,485
62,"Whitegood","wm1",1,587
62,"Whitegood","good",1,485
62,"Whitegood","bf56",1,563
62,"Whitegood","glory",1,663
62,"Whitegood","bf23",1,693
62,"Whitegood","horrible",1,564
62,"Whitegood","bf14",1,558
62,"Whitegood","laughter",1,514
62,"Whitegood","wm6",1,655
62,"Whitegood","evil",1,527
63,"Whitebad","pain",1,6926
63,"Whitebad","bm14",1,2180
63,"Whitebad","terrible",1,703
63,"Whitebad","bf23",1,981
63,"Whitebad","pleasure",1,824
63,"Whitebad","wf3",1,1624
63,"Whitebad","love",1,1682
63,"Whitebad","bm56",1,928
63,"Whitebad","annoying",1,693
63,"Whitebad","bf14",1,934
63,"Whitebad","wicked",1,907
63,"Whitebad","bm23",1,784
63,"Whitebad","good",1,1051
63,"Whitebad","wf2",1,834
63,"Whitebad","horrible",0,1799
63,"Whitebad","bf56",1,868
63,"Whitebad","peace",1,795
63,"Whitebad","bf14",1,893
63,"Whitebad","joy",1,891
63,"Whitebad","wf6",1,649
63,"Whitebad","wm1",1,1151
63,"Whitebad","evil",1,1523
63,"Whitebad","wm6",1,904
63,"Whitebad","bm56",1,1907
63,"Whitebad","failure",1,817
63,"Whitebad","bm23",1,490
63,"Whitebad","laughter",1,656
63,"Whitebad","bm14",1,674
63,"Whitebad","hate",1,649
63,"Whitebad","wm4",1,665
63,"Whitebad","glory",1,552
63,"Whitebad","bf23",1,699
63,"Whitebad","annoying",1,657
63,"Whitebad","wf2",1,728
63,"Whitebad","pleasure",1,537
63,"Whitebad","bf56",1,1213
63,"Whitebad","hate",0,1670
63,"Whitebad","wf6",1,1949
63,"Whitebad","laughter",1,1009
63,"Whitebad","bf14",1,762
63,"Whitebad","horrible",1,934
63,"Whitebad","wm1",1,762
63,"Whitebad","pain",1,926
63,"Whitebad","wm4",1,882
63,"Whitebad","wm6",1,649
63,"Whitebad","good",1,833
63,"Whitebad","wf3",1,1953
63,"Whitebad","love",1,645
63,"Whitebad","bm14",1,709
63,"Whitebad","terrible",1,971
63,"Whitebad","wm4",1,829
63,"Whitebad","failure",1,1359
63,"Whitebad","wf3",1,682
63,"Whitebad","joy",1,568
63,"Whitebad","bf23",1,715
63,"Whitebad","evil",1,696
63,"Whitebad","wm1",1,1061
63,"Whitebad","peace",1,509
63,"Whitegood","horrible",1,5500
63,"Whitegood","wm4",1,2403
63,"Whitegood","joy",1,1549
63,"Whitegood","wm1",1,857
63,"Whitegood","laughter",1,849
63,"Whitegood","bm14",1,992
63,"Whitegood","good",1,1675
63,"Whitegood","bf56",1,2441
63,"Whitegood","love",1,786
63,"Whitegood","bm56",1,892
63,"Whitegood","evil",1,547
63,"Whitegood","wf3",1,526
63,"Whitegood","hate",1,739
63,"Whitegood","wf6",1,624
63,"Whitegood","glory",1,881
63,"Whitegood","bf23",1,767
63,"Whitegood","pleasure",1,666
63,"Whitegood","wm6",1,769
63,"Whitegood","peace",1,596
63,"Whitegood","wf2",1,533
63,"Whitegood","wm4",1,1231
63,"Whitegood","terrible",1,800
63,"Whitegood","bm23",1,729
63,"Whitegood","failure",1,582
63,"Whitegood","wf2",1,609
63,"Whitegood","pain",1,722
63,"Whitegood","wm6",1,567
63,"Whitegood","bf14",1,773
63,"Whitegood","wicked",1,1400
63,"Whitegood","wm1",1,538
63,"Whitegood","pleasure",0,982
63,"Whitegood","wf3",1,1104
63,"Whitegood","love",0,901
63,"Whitegood","bf23",1,691
63,"Whitegood","annoying",1,1257
63,"Whitegood","bm14",1,525
63,"Whitegood","wicked",1,498
63,"Whitegood","bf56",1,616
63,"Whitegood","failure",1,1953
63,"Whitegood","bf14",1,957
63,"Whitegood","horrible",1,2305
63,"Whitegood","bm56",1,591
63,"Whitegood","glory",1,681
63,"Whitegood","wf6",1,551
63,"Whitegood","good",1,859
63,"Whitegood","bm23",1,818
63,"Whitegood","annoying",1,595
63,"Whitegood","wm6",1,556
63,"Whitegood","pain",1,800
63,"Whitegood","wf3",1,578
63,"Whitegood","laughter",1,628
63,"Whitegood","wf2",1,389
63,"Whitegood","peace",1,335
63,"Whitegood","bf23",0,853
63,"Whitegood","hate",1,608
63,"Whitegood","bm23",1,441
63,"Whitegood","joy",1,657
63,"Whitegood","bf56",1,1241
63,"Whitegood","evil",1,625
64,"Whitebad","hate",1,2236
64,"Whitebad","wm6",1,2188
64,"Whitebad","pain",1,1855
64,"Whitebad","bf23",1,3159
64,"Whitebad","annoying",1,3043
64,"Whitebad","wm1",1,1788
64,"Whitebad","failure",1,919
64,"Whitebad","bm14",1,811
64,"Whitebad","good",1,797
64,"Whitebad","bf14",1,655
64,"Whitebad","terrible",1,655
64,"Whitebad","bf56",0,2016
64,"Whitebad","glory",1,2263
64,"Whitebad","wf3",1,1094
64,"Whitebad","joy",1,3077
64,"Whitebad","wf6",1,796
64,"Whitebad","laughter",1,1174
64,"Whitebad","bm23",1,1017
64,"Whitebad","horrible",1,1218
64,"Whitebad","bm56",1,747
64,"Whitebad","wm4",1,2081
64,"Whitebad","wicked",1,760
64,"Whitebad","wf2",1,667
64,"Whitebad","love",1,722
64,"Whitebad","bm23",1,615
64,"Whitebad","bf14",1,647
64,"Whitebad","evil",1,951
64,"Whitebad","wf6",1,579
64,"Whitebad","pleasure",1,758
64,"Whitebad","bm14",1,616
64,"Whitebad","peace",1,890
64,"Whitebad","bf56",1,696
64,"Whitebad","joy",1,623
64,"Whitebad","wm1",0,990
64,"Whitebad","love",0,1339
64,"Whitebad","wm6",1,749
64,"Whitebad","terrible",1,584
64,"Whitebad","wf3",1,490
64,"Whitebad","peace",0,1556
64,"Whitebad","bf23",1,1395
64,"Whitebad","glory",1,1558
64,"Whitebad","wm4",1,641
64,"Whitebad","good",1,1281
64,"Whitebad","wf2",1,536
64,"Whitebad","bm56",1,829
64,"Whitebad","wicked",1,606
64,"Whitebad","wm4",1,920
64,"Whitebad","pleasure",1,701
64,"Whitebad","wm1",1,714
64,"Whitebad","pain",1,895
64,"Whitebad","bf23",1,502
64,"Whitebad","annoying",1,1363
64,"Whitebad","wf6",1,622
64,"Whitebad","horrible",1,727
64,"Whitebad","bm14",1,491
64,"Whitebad","failure",1,850
64,"Whitebad","bf56",1,809
64,"Whitebad","evil",0,2223
64,"Whitegood","love",1,1788
64,"Whitegood","bm23",1,630
64,"Whitegood","hate",1,679
64,"Whitegood","wf6",1,565
64,"Whitegood","failure",1,1056
64,"Whitegood","bm14",1,912
64,"Whitegood","wicked",1,646
64,"Whitegood","bm56",1,517
64,"Whitegood","glory",1,850
64,"Whitegood","wm4",1,642
64,"Whitegood","pain",1,1002
64,"Whitegood","bf14",1,380
64,"Whitegood","pleasure",1,511
64,"Whitegood","bf23",0,1092
64,"Whitegood","joy",0,1100
64,"Whitegood","bf56",1,2518
64,"Whitegood","bm56",1,624
64,"Whitegood","good",1,809
64,"Whitegood","wm6",1,521
64,"Whitegood","wf3",1,769
64,"Whitegood","peace",1,1620
64,"Whitegood","bf14",1,686
64,"Whitegood","horrible",1,588
64,"Whitegood","bf23",1,1142
64,"Whitegood","annoying",1,763
64,"Whitegood","wm1",1,582
64,"Whitegood","laughter",1,816
64,"Whitegood","wf2",1,553
64,"Whitegood","love",1,493
64,"Whitegood","wm1",1,490
64,"Whitegood","terrible",1,584
64,"Whitegood","wm4",1,682
64,"Whitegood","wm6",1,414
64,"Whitegood","laughter",1,535
64,"Whitegood","bf56",1,652
64,"Whitegood","evil",1,644
64,"Whitegood","wf2",1,507
64,"Whitegood","failure",1,761
64,"Whitegood","wf3",1,636
64,"Whitegood","evil",1,884
64,"Whitegood","wf6",1,490
64,"Whitegood","peace",1,713
64,"Whitegood","bm14",1,494
64,"Whitegood","annoying",1,948
64,"Whitegood","bm23",1,800
64,"Whitegood","terrible",1,513
64,"Whitegood","wf3",1,542
64,"Whitegood","hate",1,978
64,"Whitegood","bf56",1,829
64,"Whitegood","joy",1,670
64,"Whitegood","bf23",1,685
64,"Whitegood","wicked",1,643
64,"Whitegood","wm1",1,531
64,"Whitegood","pleasure",1,983
64,"Whitegood","wf2",1,514
64,"Whitegood","good",1,527
64,"Whitegood","bm14",1,499
64,"Whitegood","horrible",1,713
65,"Whitegood","pain",1,1410
65,"Whitegood","wf2",1,1075
65,"Whitegood","peace",1,778
65,"Whitegood","wf3",1,1020
65,"Whitegood","terrible",1,893
65,"Whitegood","bm56",1,723
65,"Whitegood","laughter",1,1176
65,"Whitegood","wm6",1,1050
65,"Whitegood","glory",1,618
65,"Whitegood","wm1",1,587
65,"Whitegood","horrible",1,622
65,"Whitegood","wm4",1,590
65,"Whitegood","hate",1,617
65,"Whitegood","bm14",1,545
65,"Whitegood","love",1,526
65,"Whitegood","bf56",1,474
65,"Whitegood","bf14",1,529
65,"Whitegood","joy",1,502
65,"Whitegood","wf6",1,587
65,"Whitegood","wm4",1,1637
65,"Whitegood","pleasure",1,637
65,"Whitegood","wm6",1,590
65,"Whitegood","annoying",1,632
65,"Whitegood","bf23",1,584
65,"Whitegood","good",1,946
65,"Whitegood","bm23",1,630
65,"Whitegood","failure",1,1463
65,"Whitegood","bf14",1,798
65,"Whitegood","peace",1,648
65,"Whitegood","bm56",1,839
65,"Whitegood","pleasure",1,552
65,"Whitegood","wm1",1,579
65,"Whitegood","wicked",1,734
65,"Whitegood","wf3",1,555
65,"Whitegood","evil",1,534
65,"Whitegood","bm23",1,602
65,"Whitegood","evil",1,564
65,"Whitegood","bm14",1,423
65,"Whitegood","terrible",1,488
65,"Whitegood","bf23",1,542
65,"Whitegood","laughter",1,538
65,"Whitegood","wf2",1,486
65,"Whitegood","horrible",1,533
65,"Whitegood","bf56",1,609
65,"Whitegood","wf6",1,708
65,"Whitegood","joy",1,1322
65,"Whitegood","bm56",1,543
65,"Whitegood","glory",1,603
65,"Whitegood","wm1",1,629
65,"Whitegood","failure",1,622
65,"Whitegood","bf23",1,662
65,"Whitegood","love",1,534
65,"Whitegood","wf2",1,506
65,"Whitegood","annoying",1,544
65,"Whitegood","wf6",1,515
65,"Whitegood","pain",1,480
65,"Whitegood","bf14",1,510
65,"Whitegood","hate",1,628
65,"Whitebad","glory",1,2093
65,"Whitebad","bf23",1,1483
65,"Whitebad","laughter",1,1898
65,"Whitebad","wf6",1,1040
65,"Whitebad","peace",1,952
65,"Whitebad","bf14",1,916
65,"Whitebad","hate",1,953
65,"Whitebad","wm1",1,732
65,"Whitebad","failure",0,1596
65,"Whitebad","bm23",1,1234
65,"Whitebad","pleasure",1,2114
65,"Whitebad","bm14",1,848
65,"Whitebad","wicked",0,2095
65,"Whitebad","wf3",1,1037
65,"Whitebad","love",1,957
65,"Whitebad","wm4",1,793
65,"Whitebad","annoying",1,1315
65,"Whitebad","wm6",1,1056
65,"Whitebad","evil",0,1420
65,"Whitebad","bf56",1,881
65,"Whitebad","wf2",1,858
65,"Whitebad","terrible",1,834
65,"Whitebad","bm56",1,795
65,"Whitebad","horrible",1,1229
65,"Whitebad","wf3",1,893
65,"Whitebad","good",1,892
65,"Whitebad","wm4",1,913
65,"Whitebad","pain",1,1071
65,"Whitebad","wf6",1,606
65,"Whitebad","annoying",1,984
65,"Whitebad","wm6",1,578
65,"Whitebad","bf56",1,859
65,"Whitebad","joy",1,587
65,"Whitebad","wm1",1,773
65,"Whitebad","horrible",1,1696
65,"Whitebad","wf2",1,502
65,"Whitebad","pleasure",1,740
65,"Whitebad","wf2",1,848
65,"Whitebad","pain",1,1631
65,"Whitebad","bf23",1,936
65,"Whitebad","glory",1,1117
65,"Whitebad","bf14",1,610
65,"Whitebad","peace",1,507
65,"Whitebad","wf6",1,729
65,"Whitebad","joy",1,1374
65,"Whitebad","bm23",1,1033
65,"Whitebad","failure",1,729
65,"Whitebad","bm56",1,854
65,"Whitebad","bm14",1,735
65,"Whitebad","laughter",1,1571
65,"Whitebad","bf23",1,695
65,"Whitebad","hate",1,821
65,"Whitebad","wf3",1,662
65,"Whitebad","love",1,1118
65,"Whitebad","bm23",1,874
65,"Whitebad","evil",0,1357
65,"Whitebad","bm56",1,964
65,"Whitebad","terrible",1,2167
1,"Whitegood","happiness",1,702
1,"Whitegood","happiness",1,975
1,"Whitebad","happiness",1,1988
1,"Whitebad","happiness",1,1277
2,"Whitegood","happiness",1,503
2,"Whitegood","happiness",1,389
2,"Whitebad","happiness",1,581
2,"Whitebad","happiness",1,655
3,"Whitegood","happiness",0,1220
3,"Whitegood","happiness",1,451
3,"Whitebad","happiness",1,649
3,"Whitebad","happiness",1,444
4,"Whitegood","happiness",1,509
4,"Whitegood","happiness",1,609
4,"Whitebad","happiness",0,1507
4,"Whitebad","happiness",1,1034
5,"Whitebad","happiness",0,1426
5,"Whitebad","happiness",0,1778
5,"Whitegood","happiness",1,585
5,"Whitegood","happiness",1,649
6,"Whitebad","happiness",1,687
6,"Whitegood","happiness",1,483
6,"Whitegood","happiness",1,541
7,"Whitebad","happiness",1,604
7,"Whitebad","happiness",1,764
7,"Whitegood","happiness",1,543
7,"Whitegood","happiness",1,411
8,"Whitebad","happiness",1,590
8,"Whitebad","happiness",0,1692
8,"Whitegood","happiness",1,660
8,"Whitegood","happiness",1,558
9,"Whitegood","happiness",1,641
9,"Whitebad","happiness",1,1343
9,"Whitebad","happiness",0,968
10,"Whitegood","happiness",1,451
10,"Whitegood","happiness",1,500
10,"Whitebad","happiness",1,546
10,"Whitebad","happiness",1,948
11,"Whitegood","happiness",1,591
11,"Whitegood","happiness",1,574
11,"Whitebad","happiness",1,992
12,"Whitegood","happiness",1,671
12,"Whitegood","happiness",1,791
12,"Whitebad","happiness",1,1046
12,"Whitebad","happiness",1,942
13,"Whitebad","happiness",0,1322
13,"Whitebad","happiness",1,764
13,"Whitegood","happiness",1,884
13,"Whitegood","happiness",1,852
14,"Whitebad","happiness",1,594
14,"Whitebad","happiness",1,1183
14,"Whitegood","happiness",1,563
14,"Whitegood","happiness",1,415
15,"Whitebad","happiness",1,885
15,"Whitebad","happiness",1,1053
15,"Whitegood","happiness",1,600
15,"Whitegood","happiness",1,736
16,"Whitebad","happiness",1,923
16,"Whitebad","happiness",1,646
16,"Whitegood","happiness",1,919
16,"Whitegood","happiness",1,653
17,"Whitegood","happiness",1,910
17,"Whitegood","happiness",1,627
17,"Whitebad","happiness",0,2397
17,"Whitebad","happiness",1,1704
18,"Whitegood","happiness",1,640
18,"Whitegood","happiness",1,788
18,"Whitebad","happiness",1,557
18,"Whitebad","happiness",0,1377
19,"Whitegood","happiness",1,502
19,"Whitegood","happiness",1,677
19,"Whitebad","happiness",1,641
19,"Whitebad","happiness",1,743
20,"Whitegood","happiness",1,612
20,"Whitegood","happiness",1,627
20,"Whitebad","happiness",1,672
20,"Whitebad","happiness",1,2331
21,"Whitebad","happiness",1,1237
21,"Whitebad","happiness",1,592
21,"Whitegood","happiness",1,513
21,"Whitegood","happiness",1,858
22,"Whitebad","happiness",1,1232
22,"Whitebad","happiness",0,1123
22,"Whitegood","happiness",1,732
22,"Whitegood","happiness",1,624
23,"Whitebad","happiness",1,632
23,"Whitebad","happiness",1,953
23,"Whitegood","happiness",1,635
23,"Whitegood","happiness",1,671
24,"Whitebad","happiness",1,463
24,"Whitebad","happiness",1,1014
24,"Whitegood","happiness",1,922
25,"Whitegood","happiness",1,574
25,"Whitebad","happiness",0,1715
25,"Whitebad","happiness",1,1766
26,"Whitegood","happiness",1,599
26,"Whitegood","happiness",1,756
26,"Whitebad","happiness",1,931
26,"Whitebad","happiness",0,1662
27,"Whitegood","happiness",1,637
27,"Whitegood","happiness",1,532
27,"Whitebad","happiness",0,1282
27,"Whitebad","happiness",0,1731
28,"Whitegood","happiness",1,840
28,"Whitegood","happiness",1,415
28,"Whitebad","happiness",0,1149
28,"Whitebad","happiness",1,1264
29,"Whitebad","happiness",1,1284
29,"Whitebad","happiness",1,782
29,"Whitegood","happiness",1,391
29,"Whitegood","happiness",1,404
30,"Whitebad","happiness",0,941
30,"Whitebad","happiness",1,674
30,"Whitegood","happiness",1,709
30,"Whitegood","happiness",1,543
31,"Whitebad","happiness",1,881
31,"Whitebad","happiness",1,766
31,"Whitegood","happiness",1,805
31,"Whitegood","happiness",1,681
32,"Whitebad","happiness",1,983
32,"Whitebad","happiness",1,823
32,"Whitegood","happiness",1,505
32,"Whitegood","happiness",1,463
33,"Whitegood","happiness",1,547
33,"Whitegood","happiness",0,1135
33,"Whitebad","happiness",0,1372
33,"Whitebad","happiness",0,1456
34,"Whitegood","happiness",1,1691
34,"Whitegood","happiness",1,670
34,"Whitebad","happiness",1,1661
34,"Whitebad","happiness",1,955
35,"Whitegood","happiness",1,625
35,"Whitegood","happiness",1,552
35,"Whitebad","happiness",1,1396
35,"Whitebad","happiness",1,1067
36,"Whitegood","happiness",1,769
36,"Whitegood","happiness",1,750
36,"Whitebad","happiness",1,595
36,"Whitebad","happiness",1,472
37,"Whitebad","happiness",1,978
37,"Whitegood","happiness",1,569
37,"Whitegood","happiness",1,679
38,"Whitebad","happiness",1,832
38,"Whitebad","happiness",1,519
38,"Whitegood","happiness",1,1065
38,"Whitegood","happiness",1,482
39,"Whitebad","happiness",1,904
39,"Whitebad","happiness",1,579
39,"Whitegood","happiness",1,529
39,"Whitegood","happiness",1,558
40,"Whitebad","happiness",0,2484
40,"Whitebad","happiness",1,1708
40,"Whitegood","happiness",1,824
40,"Whitegood","happiness",1,485
41,"Whitegood","happiness",1,538
41,"Whitegood","happiness",1,590
41,"Whitebad","happiness",1,927
41,"Whitebad","happiness",1,813
42,"Whitegood","happiness",1,1150
42,"Whitegood","happiness",1,1116
42,"Whitebad","happiness",1,795
42,"Whitebad","happiness",1,544
43,"Whitegood","happiness",0,1495
43,"Whitebad","happiness",1,822
43,"Whitebad","happiness",1,1105
44,"Whitegood","happiness",1,477
44,"Whitegood","happiness",1,473
44,"Whitebad","happiness",0,878
44,"Whitebad","happiness",1,492
45,"Whitebad","happiness",1,2431
45,"Whitebad","happiness",1,503
45,"Whitegood","happiness",1,774
45,"Whitegood","happiness",1,1461
46,"Whitebad","happiness",1,716
46,"Whitebad","happiness",1,729
46,"Whitegood","happiness",1,640
47,"Whitebad","happiness",1,599
47,"Whitebad","happiness",0,1049
47,"Whitegood","happiness",1,780
48,"Whitebad","happiness",0,2326
48,"Whitebad","happiness",0,1698
48,"Whitegood","happiness",1,469
48,"Whitegood","happiness",1,462
49,"Whitegood","happiness",1,662
49,"Whitegood","happiness",1,594
49,"Whitebad","happiness",1,710
49,"Whitebad","happiness",1,599
50,"Whitegood","happiness",1,691
50,"Whitegood","happiness",1,613
50,"Whitebad","happiness",0,1791
50,"Whitebad","happiness",1,555
51,"Whitegood","happiness",1,1064
51,"Whitegood","happiness",1,565
51,"Whitebad","happiness",1,524
51,"Whitebad","happiness",0,2585
52,"Whitegood","happiness",1,722
52,"Whitegood","happiness",1,1173
52,"Whitebad","happiness",1,983
52,"Whitebad","happiness",1,823
53,"Whitebad","happiness",0,1193
53,"Whitebad","happiness",1,1054
53,"Whitegood","happiness",1,596
53,"Whitegood","happiness",1,580
